,headline,date,company
44,Amazon (AMZN) Faces Lawsuit Over Arsenic in Rice Products,2025-05-23 21:55:47+00:00,AMZN
45,Oracle to Snap Up $40 Billion in Nvidia Chips for OpenAI’s U.S. Supercenter,2025-05-23 20:41:36+00:00,AMZN
46,"Amazon.com, Inc. (AMZN) Faces Lawsuit Over Claims it Sold Contaminated Rice",2025-05-23 20:32:13+00:00,AMZN
47,Amazon (AMZN) Supports Anthropic's Next-Gen AI Models Launch | AMZN Stock News,2025-05-23 18:46:33+00:00,AMZN
48,"Nike returns to sell footwear, apparel on Amazon for the first time since 2019",2025-05-23 18:39:43+00:00,AMZN
49,"Elfun Trusts Exits UnitedHealth Group Inc, Impacting Portfolio by -1.79%",2025-05-23 18:01:13+00:00,AMZN
50,What Makes Amazon.com (AMZN) an Incredible Long-Term Bet?,2025-05-23 16:56:46+00:00,AMZN
51,Comparative Study: Amazon.com And Industry Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-23 15:00:51+00:00,AMZN
52,Mysteriöser Optionshändler wettet massiv auf US-Aktien-Rally,2025-05-23 14:33:51+00:00,AMZN
53,Amazon (AMZN) Shareholders Reject CEO and Board Chair Role Separation,2025-05-23 13:56:09+00:00,AMZN
54,"Mega-Cap Tech Shows Signs of Life, but the Road Back to ATHs Is Still Long",2025-05-23 12:57:00+00:00,AMZN
55,Amazon Stock: AWS Is At Risk Of Getting Dethroned (Technical Analysis) (NASDAQ:AMZN),2025-05-23 11:21:53+00:00,AMZN
56,Thinking of Buying Amazon Stock? The Company's Biggest Moneymaker Might Surprise You.,2025-05-23 08:35:00+00:00,AMZN
57,"Amazon Shareholders Reject Proposal To Split Roles Of CEO Andy Jassy And Executive Chairman Jeff Bezos, Backing Current Leadership Structure With 82% Vote - Amazon.com (NASDAQ:AMZN)",2025-05-23 07:57:31+00:00,AMZN
58,"Israel Englander's Millennium Cuts Stakes In Nvidia, Microsoft, And Meta While Boosting Amazon Bet In Q1 Amid Strategic Talks With BlackRock, Goldman Sachs - BlackRock (NYSE:BLK), Amazon.com (NASDAQ:A",2025-05-23 07:15:17+00:00,AMZN
59,"Amazon.com, Inc. (AMZN) Shareholders Overwhelmingly Reject Proposal to Permanently Split CEO and Chair Roles",2025-05-23 05:31:01+00:00,AMZN
61,European Officials Weigh Response to US Efforts to Thwart Local DEI Programs,2025-05-23 05:15:58+00:00,AMZN
62,Millennium Management LLC Increases Stake in Janus Henderson Group PLC,2025-05-23 01:32:05+00:00,AMZN
63,"Ackman’s Pershing Square Takes New Position in Amazon.com, Inc. (AMZN)",2025-05-23 00:39:15+00:00,AMZN
65,Amazon: Tariffs Will Strengthen The E-Commerce Empire (NASDAQ:AMZN),2025-05-22 22:35:03+00:00,AMZN
66,Amazon gives some customers refunds for returns made years ago,2025-05-22 19:55:12+00:00,AMZN
67,Amazon (AMZN) Shares Rise Following Pershing Square's Strategic Investment | AMZN Stock News,2025-05-22 19:30:18+00:00,AMZN
68,Target’s Troubles Leave Analysts Most Negative Since 2018,2025-05-22 19:17:29+00:00,AMZN
69,"Target Under Pressure From Tariffs, Rising Competitive Gaps: Analysts - Target (NYSE:TGT)",2025-05-22 19:14:27+00:00,AMZN
70,Magnificent Seven Shareholder Meetings On Tap: Taking Stock of the Economy,2025-05-22 19:08:57+00:00,AMZN
71,Próximos balanços das 7 Magníficas serão um termômetro da economia dos EUA,2025-05-22 17:09:00+00:00,AMZN
72,"Amazon.com (AMZN) Has Multiple, Upbeat Attributes, Veteran Investor Says",2025-05-22 15:25:37+00:00,AMZN
73,Comparing Amazon.com With Industry Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-22 15:00:49+00:00,AMZN
74,5 of the big stock winners of the past 20 years with eye-popping returns,2025-05-22 11:53:17+00:00,AMZN
75,Amazon (AMZN) Issues Refunds for Past Returns After Unresolved Issues | AMZN Stock News,2025-05-22 11:15:47+00:00,AMZN
76,"Trump’s ‘Big Beautiful Bill’ Could Be $3.1 Trillion Jackpot for Affluent Americans Like Elon Musk And Jeff Bezos, Studies Say - Meta Platforms (NASDAQ:META), Amazon.com (NASDAQ:AMZN)",2025-05-22 08:15:09+00:00,AMZN
77,"Baidu's Apollo Go Enters Dubai And Abu Dhabi, CEO Robin Li Touts Global Robotaxi Lead With 1.4 Million Rides In Q1 - Baidu (NASDAQ:BIDU), Amazon.com (NASDAQ:AMZN)",2025-05-22 06:17:40+00:00,AMZN
78,From Warren Buffett's Berkshire Hathaway To Jeff Bezos' Amazon — Bitcoin Is Now Outshining These Wall Street Titans - Apple (NASDAQ:AAPL),2025-05-22 02:49:28+00:00,AMZN
79,Balyasny Asset Management L.P. Reduces Stake in Hudson Pacific Properties Inc,2025-05-22 01:31:15+00:00,AMZN
80,【Joe’s華爾街脈動】財政擔憂與殖利率飆升引發市場全面回檔，促使投資者重新評估,2025-05-21 23:58:19+00:00,AMZN
81,Amazon (AMZN) to Resume Selling Nike Products After Four-Year Gap | AMZN Stock News,2025-05-21 22:45:49+00:00,AMZN
82,AMZN Shareholders Approve Board and Executive Pay Plans | AMZN Stock News,2025-05-21 20:45:11+00:00,AMZN
83,Magnificent 7 Earnings Preview: A Pulse Check on the US Economy,2025-05-21 16:35:00+00:00,AMZN
84,Bond Reaction To 'Big Beautiful' Tax Bill Gets In The Way Of Stock Market Rally - SPDR S&P 500 (ARCA:SPY),2025-05-21 15:29:41+00:00,AMZN
85,Nasdaq erases declines. Index trades in positive territory.,2025-05-21 15:14:00+00:00,AMZN
86,Evaluating Amazon.com Against Peers In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-21 15:01:18+00:00,AMZN
87,Prominent Investor Is Prepared to Buy META and AMZN Stock on Any Weakness,2025-05-21 14:46:17+00:00,AMZN
88,"Supermicro Eyes Texas, Mississippi For AI Server Growth As Microsoft, Amazon Increase Spending",2025-05-21 13:20:30+00:00,AMZN
89,Amazon’s Zoox Expands Robotaxi Trials to Rival Turf in Atlanta,2025-05-21 12:22:21+00:00,AMZN
90,"Tesla Is 6X More Expensive Than Its Peers And The Most Overvalued Mag 7 Stock: Gordon Johnson Questions Fundamentals As Elon Musk Shrugs Off Concerns - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-21 11:53:22+00:00,AMZN
91,Amazon (AMZN) Sees Profit Growth Amid Streaming Industry Success | AMZN Stock News,2025-05-21 11:33:49+00:00,AMZN
92,TikTok Shop US Employees Told to Work From Home as Layoffs Loom,2025-05-21 10:55:42+00:00,AMZN
93,AQR Capital Management LLC Acquires Shares in Aifeex Nexus Acquisition Corp,2025-05-21 01:36:53+00:00,AMZN
94,Koniec serii wzrostów S&P500,2025-05-20 22:32:55+00:00,AMZN
95,Μικρές απώλειες στη Wall – Τέλος στο εξαήμερο ανοδικό σερί του S&P 500,2025-05-20 20:21:00+00:00,AMZN
96,Industry Comparison: Evaluating Amazon.com Against Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-20 15:00:48+00:00,AMZN
97,A Closer Look at Amazon.com's Options Market Dynamics - Amazon.com (NASDAQ:AMZN),2025-05-20 14:01:28+00:00,AMZN
98,US stock futures edge down ahead of commentary from Fed officials,2025-05-20 09:57:34+00:00,AMZN
99,Hinde Group Q1 2025 Partner Letter,2025-05-20 08:30:00+00:00,AMZN
100,Amazon: Why May Is the Last Month to Get the Stock at a Discount,2025-05-19 20:44:00+00:00,AMZN
101,GraniteShares Announces Change in ETF Lineup,2025-05-19 20:19:42+00:00,AMZN
102,Amazon (AMZN) Upgraded to Buy on Growth Prospects,2025-05-19 19:56:02+00:00,AMZN
103,Microsoft Is Bringing Elon Musk’s AI Models To Its Cloud,2025-05-19 17:36:37+00:00,AMZN
104,Analyzing Amazon.com In Comparison To Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-19 15:00:48+00:00,AMZN
105,Magnificent 7 Stocks Shift Toward Stability and Selective Growth,2025-05-19 13:17:00+00:00,AMZN
106,"Apple's AI-Powered Home Services Strategy Could Upend Yelp, Angi, Alphabet: Insider Says Trust, Data And UX Key In This $500 Billion Market - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-19 09:23:41+00:00,AMZN
107,Nvidia CEO unveils new tech to keep global AI expansion going,2025-05-19 04:33:05+00:00,AMZN
108,"David Sacks Hails Trump's AI Strategy In Middle East As Power Move Over China — OpenAI CEO Sam Altman Backs Him: 'Sorry Naive People Are Giving You Grief' - Advanced Micro Devices (NASDAQ:AMD), Amazon",2025-05-19 03:41:35+00:00,AMZN
109,Could Buying Amazon Today Set You Up for Life?,2025-05-17 15:03:00+00:00,AMZN
110,FMR LLC's Strategic Acquisition of Vor Biopharma Inc Shares,2025-05-17 01:40:46+00:00,AMZN
111,FMR LLC Reduces Stake in Helen Of Troy Ltd: A Detailed Analysis,2025-05-17 01:39:50+00:00,AMZN
112,FMR LLC Reduces Holdings in Astria Therapeutics Inc,2025-05-17 01:39:12+00:00,AMZN
113,FIL Ltd Acquires Additional Shares in LexinFintech Holdings Ltd,2025-05-17 01:37:41+00:00,AMZN
114,FIL Ltd Acquires Significant Stake in Telefonaktiebolaget L M Ericsson,2025-05-17 01:34:39+00:00,AMZN
115,AustralianSuper Pty Ltd Acquires Significant Stake in Coronado Global Resources Inc,2025-05-17 01:31:45+00:00,AMZN
116,"Amazon: The Whole Package, Long-Term Buy For This Tough Grader (Upgrade) (NASDAQ:AMZN)",2025-05-16 16:56:41+00:00,AMZN
117,How Revisions to GENIUS Act Could Impact US Stablecoin Market,2025-05-16 15:20:32+00:00,AMZN
118,Market Analysis: Amazon.com And Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-16 15:00:52+00:00,AMZN
119,Forfeiture Lawsuits: A New Challenge for 401(k) Plan Advisors,2025-05-16 13:25:27+00:00,AMZN
120,"US Targets European Digital Rules In Free Speech Campaign Defending American Big Tech - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-16 13:14:24+00:00,AMZN
121,"Amazon.com, Inc. (AMZN) Is a Trending Stock: Facts to Know Before Betting on It",2025-05-16 13:00:13+00:00,AMZN
122,"Why Nasdaq, S&P 500 Futures Are Trading Higher Friday - Applied Mat (NASDAQ:AMAT), Amazon.com (NASDAQ:AMZN)",2025-05-16 12:13:59+00:00,AMZN
123,"Rocket Companies Soars 6% In Friday Premarket As Activist Investor ValueAct Reveals New Position, Calls RKT A 'Sleeping Giant' In Early Innings - Amazon.com (NASDAQ:AMZN), Salesforce (NYSE:CRM)",2025-05-16 11:06:13+00:00,AMZN
124,"Wall Street Poised To Open Higher After S&P 500's 4-Day Run: 'Sounds Like Powell Is Expecting More Frequent Bouts Of Stagflation,' Cautions Expert - Applied Mat (NASDAQ:AMAT), Amazon.com (NASDAQ:AMZN)",2025-05-16 10:05:09+00:00,AMZN
125,"S&P 500 Settles Higher For Fourth Session Amid Surge In Tech Stocks: Investor Sentiment Slips, But Fear Index Stays In 'Greed' Zone - Brady (NYSE:BRC), Amazon.com (NASDAQ:AMZN)",2025-05-16 08:31:31+00:00,AMZN
126,"Warren Buffett sprzedawał banki, dokupił alkoholu. Oto portfel Berkshire Hathaway po I kw. 2025 r.",2025-05-16 07:31:48+00:00,AMZN
127,"Aktienmärkte: Das ""dumme Geld"" schlägt Smart Money",2025-05-16 06:28:02+00:00,AMZN
128,"Wall Street Getting Nervous? Magnificent 7 Giants Face $33M Bet Against Them As Market Turbulence Looms - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-16 03:48:47+00:00,AMZN
129,Glenview Capital Management Increases Amazon (AMZN) Stake,2025-05-16 00:56:00+00:00,AMZN
130,3G Capital Increases Investment in Amazon (AMZN) in Q1 2025,2025-05-15 23:57:52+00:00,AMZN
131,Al Gore's Generation Investment Management Reduces Amazon Stake by 46.77%,2025-05-15 23:31:32+00:00,AMZN
132,Chase Coleman's Strategic Moves: Apollo Global Management Inc. Sees Significant Reduction,2025-05-15 23:23:13+00:00,AMZN
133,Lee Ainslie's Strategic Moves: A Deep Dive into Kenvue Inc's 3.59% Portfolio Impact,2025-05-15 23:22:14+00:00,AMZN
134,Steve Mandel's Strategic Moves: Carvana Co. Takes Center Stage with 4.18% Portfolio Impact,2025-05-15 23:19:50+00:00,AMZN
135,Amazon's (AMZN) Role in the Evolution of 1-bit LLMs Examined | AMZN Stock News,2025-05-15 22:45:59+00:00,AMZN
136,Lone Pine Capital Positions Amazon (AMZN) Among Top Holdings in Q1 2025 | AMZN Stock News,2025-05-15 22:17:19+00:00,AMZN
137,Third Point Lowers Amazon (AMZN) Stake in Recent Portfolio Update | AMZN Stock News,2025-05-15 22:16:55+00:00,AMZN
138,"Amazon.com, Inc. (AMZN) Deepens AI Push With AWS – PagerDuty Deal To Power Global Ops Cloud",2025-05-15 22:01:11+00:00,AMZN
139,Lone Pine Capital Adjusts Position in Amazon (AMZN) Amid Portfolio Changes | AMZN Stock News,2025-05-15 22:01:02+00:00,AMZN
140,"Amazon.com, Inc. (AMZN): Among the Best Drone Stocks to Buy According to Billionaires",2025-05-15 21:54:18+00:00,AMZN
141,"Αντίρροπες δυνάμεις στη Wall: Διεύρυνε το θετικό σερί του ο S&P 500, πτώση για Nasdaq",2025-05-15 20:15:00+00:00,AMZN
142,Philippe Laffont's Strategic Moves: CoreWeave Inc. Takes Center Stage with 2.35% Portfolio Allocation,2025-05-15 19:04:12+00:00,AMZN
143,Mairs and Power's Strategic Moves: U.S. Bancorp Reduction Highlights Q1 2025,2025-05-15 17:02:42+00:00,AMZN
144,"Profits On Tactical Positions, Do Not Trust New Data And Walmart Earnings, Trump Scolds Apple - Walmart (NYSE:WMT)",2025-05-15 16:33:06+00:00,AMZN
145,"Veteran Investor Is Bullish on Amazon.com, Inc. (AMZN) Stock",2025-05-15 16:19:19+00:00,AMZN
147,"Liberty All-Star® Growth Fund, Inc. April 2025 Monthly Update",2025-05-15 16:00:03+00:00,AMZN
148,Alan Fournier's Strategic Moves: Antero Resources Corp Sees Significant Reduction,2025-05-15 15:08:08+00:00,AMZN
149,Amazon.com Inc: Mark Hillman Exits Position with a -3.96% Impact,2025-05-15 15:02:50+00:00,AMZN
150,Comparative Study: Amazon.com And Industry Competitors In Broadline Retail Industry - Amazon.com (NASDAQ:AMZN),2025-05-15 15:00:59+00:00,AMZN
151,"Garmin unveils the Forerunner 570 and Forerunner 970, its newest GPS running and triathlon smartwatches for performance-driven athletes",2025-05-15 15:00:06+00:00,AMZN
152,Smart Money Is Betting Big In AMZN Options - Amazon.com (NASDAQ:AMZN),2025-05-15 14:01:17+00:00,AMZN
153,Cathie Wood Says US Electricity Prices Would Be 90% Lower Without Three Mile Island–Era Rules - Amazon.com (NASDAQ:AMZN),2025-05-15 11:29:21+00:00,AMZN
154,"Jim Cramer Says Gulf Countries Will Become 'Largest Hyperscalers In The World' After Nvidia's 18,000 Blackwell Chip Deal - Alphabet (NASDAQ:GOOG), Amazon.com (NASDAQ:AMZN)",2025-05-15 11:23:14+00:00,AMZN
155,Фондовый рынок изменился навсегда 15 мая 1997 года,2025-05-15 11:07:51+00:00,AMZN
156,Is it too late to save the US economy from a recession?,2025-05-15 09:59:52+00:00,AMZN
157,Aramco Pens $90B Deals with US Companies,2025-05-15 09:03:06+00:00,AMZN
158,"Insider Sell: Keith Alexander Sells 1,000 Shares of Amazon.com Inc (AMZN)",2025-05-15 07:01:41+00:00,AMZN
159,Amazon (AMZN) Implements Layoffs in Devices and Services Unit,2025-05-15 06:55:46+00:00,AMZN
160,"Advisors Asset Management, Inc. Expands Stake in Allspring Global Dividend Opportunity Fund",2025-05-15 05:36:06+00:00,AMZN
161,Temasek Holdings Increases Stake in TPG Inc with Strategic Acquisition,2025-05-15 05:30:47+00:00,AMZN
162,Cisco Gives Positive Sales Forecast After AI Buoys Demand,2025-05-15 02:51:55+00:00,AMZN
163,Zadyszka popytu na Wall Street,2025-05-14 22:38:20+00:00,AMZN
164,Musk fecha acordo entre Starlink e Arábia Saudita durante visita de Trump,2025-05-14 21:01:37+00:00,AMZN
165,"How To Invest $20,000 for Maximum Returns",2025-05-14 19:14:19+00:00,AMZN
166,"Caught Off Guard, Institutions Chase Stock Market Rally - SPDR S&P 500 (ARCA:SPY)",2025-05-14 18:22:08+00:00,AMZN
167,Ken Fisher's Strategic Moves: Amazon.com Inc. Sees a -1.1% Portfolio Impact,2025-05-14 17:03:57+00:00,AMZN
168,Amazon (AMZN) Explores Investment in TikTok Amid Growing Competition | AMZN Stock News,2025-05-14 16:16:26+00:00,AMZN
169,Frank Sands Significantly Reduces Stake in ASML Holding NV by 68.79%,2025-05-14 16:04:16+00:00,AMZN
170,"Amazon.com, Inc. (AMZN) and HUMAIN to Invest $5B+ in Saudi Arabia’s AI Zone Development",2025-05-14 13:35:31+00:00,AMZN
172,Is Amazon.com (AMZN) the Best High Volume Stock to Buy Now?,2025-05-14 12:37:44+00:00,AMZN
173,"'Bullish For Nvidia, Tesla, Palantir, Microsoft, Alphabet, Amazon:' AI 'Revolution Is Coming' To The Saudi Kingdom, Says Wedbush's Dan Ives - Alphabet (NASDAQ:GOOG), Amazon.com (NASDAQ:AMZN)",2025-05-14 11:33:22+00:00,AMZN
174,"Microsoft To Cut 6,000 Jobs Globally Amid AI-Driven Shift, Says Changes Necessary To 'Best Position The Company For Success' - Meta Platforms (NASDAQ:META), Amazon.com (NASDAQ:AMZN)",2025-05-14 05:34:51+00:00,AMZN
175,"Amazon.com, Inc. (AMZN), Meta Platforms, Inc. (META) Delivered the Best Earnings Among the Mag 7, Prominent Investor Says",2025-05-14 03:00:10+00:00,AMZN
176,Vanguard Group Inc's Strategic Acquisition of Peloton Interactive Inc Shares,2025-05-14 01:49:26+00:00,AMZN
177,Vanguard Group Inc's Strategic Acquisition of MFA Financial Inc Shares,2025-05-14 01:47:55+00:00,AMZN
178,Vanguard Group Inc's Strategic Acquisition of Elevance Health Inc Shares,2025-05-14 01:47:24+00:00,AMZN
179,Vanguard Group Inc. Increases Stake in Science Applications International Corp,2025-05-14 01:46:27+00:00,AMZN
180,Vanguard Group Inc's Strategic Acquisition of Roper Technologies Inc Shares,2025-05-14 01:45:01+00:00,AMZN
181,Vanguard Group Inc's Strategic Acquisition of General Motors Co Shares,2025-05-14 01:41:08+00:00,AMZN
182,Wellington Management Group LLP Acquires Significant Stake in Northpointe Bancshares Inc,2025-05-14 01:36:11+00:00,AMZN
183,AMZN Extends Strategic Collaboration with PagerDuty | AMZN Stock News,2025-05-13 21:45:10+00:00,AMZN
184,"Top Stock Reports for Microsoft, Amazon.com & Mastercard",2025-05-13 20:43:00+00:00,AMZN
185,"FedEx Risks Mount, Analyst Warns Of Reporting Complexity - FedEx (NYSE:FDX), Amazon.com (NASDAQ:AMZN)",2025-05-13 19:04:52+00:00,AMZN
186,Why Amazon May Never Dip Below $200 Again,2025-05-13 18:51:00+00:00,AMZN
187,Amazon and HUMAIN Announce $5 Billion AI Investment in Saudi Arabia | AMZN stock news,2025-05-13 18:02:07+00:00,AMZN
188,LIVE | Elon Musk makes stunning announcement on Starlink deal in Saudi Arabia | Trump Gulf Visit,2025-05-13 18:00:13+00:00,AMZN
189,Amazon (AMZN) Strengthens Saudi AI Partnership with $5 Billion Investment,2025-05-13 17:56:41+00:00,AMZN
190,Amazon (AMZN) Partners with Saudi Arabian AI Firm for $5B Innovation Hub | AMZN Stock News,2025-05-13 17:30:15+00:00,AMZN
191,"Lower Probability Of Stagflation And Recession, Cooler CPI - Discover Financial servs (NYSE:DFS), Coinbase Global (NASDAQ:COIN)",2025-05-13 17:24:55+00:00,AMZN
192,Amazon and FedEx reach delivery deal following pullback by UPS,2025-05-13 17:23:57+00:00,AMZN
193,AWS and HUMAIN Announce Groundbreaking AI Zone to Accelerate AI Adoption in Saudi Arabia and Globally | AMZN Stock News,2025-05-13 17:15:26+00:00,AMZN
194,"S&P 500, Nasdaq 100 im Höhenflug: Geht die V-Erholung weiter?",2025-05-13 15:48:34+00:00,AMZN
195,"Amazon.com, Inc. (AMZN): A Bull Case Theory",2025-05-13 15:15:07+00:00,AMZN
197,Understanding Amazon.com's Position In Broadline Retail Industry Compared To Competitors - Amazon.com (NASDAQ:AMZN),2025-05-13 15:01:23+00:00,AMZN
198,Nasdaq 100 erases 2025 decline as tariff cuts spark tech revival,2025-05-13 14:29:42+00:00,AMZN
199,Intel Certifies Shell Lubricant for Cooling AI Data Centers,2025-05-13 14:11:06+00:00,AMZN
200,Amazon.com (AMZN) Slid on Concerns around Tariffs and U.S.–China Trade Tensions,2025-05-13 12:32:23+00:00,AMZN
201,"US-China Tariff Truce Adds Nearly $45 Billion To Net Worth Of Elon Musk, Jeff Bezos, Mark Zuckerberg - Apple (NASDAQ:AAPL), Amazon.com (NASDAQ:AMZN)",2025-05-13 11:37:24+00:00,AMZN
202,Jeff Bezos Called 'Chief Dark Arts Officer' In Secret Amazon Doc As FTC Says Company Hid Thousands Of Key Files In Antitrust Case - Amazon.com (NASDAQ:AMZN),2025-05-13 07:35:15+00:00,AMZN
